id,link,position,heuristic,human,raw_data
17372289,https://zbmath.org/?q=an%3A06602319,30,false,false,"Lin, C. -H.: A rough penalty genetic algorithm for constrained optimization, Inform. sci. 241, No. 0, 119-137 (2013)"
28099058,https://zbmath.org/?q=an%3A06825898,42,false,false,"S. W. Shaw, \textit{On the dynamic response of a system with dry friction}, J. Sound Vibration, 108 (1986), pp. 305--325, ."
11419090,https://zbmath.org/?q=an%3A04162426,20,false,false,"Oden, J. T.; Martins, J. A. C.: Models and computational methods for dynamic friction phenomena. Comp. meth. Appl. mech. Engng 52, 527-634 (1985)"
11419091,https://zbmath.org/?q=an%3A04162426,21,false,false,"Panagiotopoulos, P. D.: A nonlinear programming approach to the unilateral contact and friction boundary value problem in the theory of elasticity. Ing. arch. 44, 421-432 (1975)"
18626161,https://zbmath.org/?q=an%3A05970163,155,true,true,"Robert W. Neel, A martingale approach to minimal surfaces, J. Funct. Anal. 256 (2009), no. 8, 2440 -- 2472.https://doi.org/10.1016%2Fj.jfa.2008.06.033"
11419092,https://zbmath.org/?q=an%3A04162426,22,false,false,"Rabier, P.; Martins, J. A. C.; Oden, J. T.; Campos, L.: Existence and local uniqueness of solutions to contact problems in elasticity with nonlinear friction laws. Int. J. Engng. sci. 24, 1755-1768 (1986)"
18626162,https://zbmath.org/?q=an%3A05970163,156,false,false,"H. U. Nissen, Crystal orientation and plate structure in echinoid skeletal units, Science 166 (1969), 1150-1152."
21801078,https://zbmath.org/?q=an%3A05366890,1,false,false,DOI: 10.1002/zamm.19760560510
11427106,https://zbmath.org/?q=an%3A04030202,8,false,false,"Dietz, K.: Mathematical models for infectious diseases--evaluation of measures for prevention and control. Perspectives in medical statistics, Proceedings of the European symposium on medical statistics, Rome, 65-84 (1980)"
11427107,https://zbmath.org/?q=an%3A04030202,9,false,false,"Elderkin R. H., Nonlinear, globally age-dependent population models: some basic theory, preprint."
17386448,https://zbmath.org/?q=an%3A06601359,35,false,false,"Neuts, M. F.: Matrix-geometric solutions in stochastic models, (1984)"
11427108,https://zbmath.org/?q=an%3A04030202,10,false,false,"Fine, P. E. M.: Vectors and vertical transmission: an epidemiologic perspective. Ann. N.Y. Acad. sci. 266, 173-194 (1975)"
11427109,https://zbmath.org/?q=an%3A04030202,11,false,false,"Feller, W.: On the integral equation of renewal theory. Ann. math. Stat. 12, 243-267 (1941)"
11427118,https://zbmath.org/?q=an%3A04030202,20,false,false,"Webb G.F., Logistic models of structured population growth, preprint."
11657449,https://zbmath.org/?q=an%3A01133152,1,false,false,"Aggarwal, A.; Klawe, M.; Lichtenstein, D.; Linial, N.; Wigderson, A.: Multi-layer grid embedding. Proc. IEEE 26th ann. Symp. foundations of computer science, 186-196 (1985)"
17692096,https://zbmath.org/?q=an%3A06630093,28,false,false,"Kyungjoo Kim, Victor Eijkhout, Scheduling a parallel sparse direct solver to multiple GPUs."
17692097,https://zbmath.org/?q=an%3A06630093,29,false,false,"Ltaief, Hatem; Tomov, Stanimire; Nath, Rajib; Dongarra, Jack: Hybrid multicore Cholesky factorization with multiple gpu accelerators, IEEE trans. Parallel distrib. Syst. (2010)"
11657451,https://zbmath.org/?q=an%3A01133152,3,false,false,"Bhatt, S.; Cosmadakis, S.: The complexity of minimizing wire lengths in VLSI layout. Inform. process. Lett. 25, 263-267 (1987)"
20056933,https://zbmath.org/?q=an%3A06543012,20,false,false,"20. Shi, D, J Guo and L Liu (1996). SPH-distributions and the rectangle-iterative algorithm. Matrix-Analytic Methods in Stochastic Models, 183, 207-224."
20056934,https://zbmath.org/?q=an%3A06543012,21,false,false,"21. Tijms, H (1994). Stochastic Models: An Algorithmic Approach. Chichester: Wiley."
20056935,https://zbmath.org/?q=an%3A06543012,22,false,false,"22. Zhao, Y and A Alfa (1995). Performance analysis of a telephone system with both patient and impatient customers. Telecommunication Systems, 4(1), 201-215. genRefLink(16, 'S0217595915500426BIB022', '10.1007%252FBF02110087'); genRefLink(128, 'S0217595915500426BIB022', 'A1995RZ06700004');"
21965441,https://zbmath.org/?q=an%3A03268111,1,false,false,"Stewartson, Proc. Camb. Phil. Soc. 51 pp 202-- (1955)"
11673169,https://zbmath.org/?q=an%3A02006364,17,false,false,"Raynaud, H.: The individual freedom allowed by the value restriction conditions, technical report 360, center for research in organizational efficiency, institute for mathematical studies in the social sciences. (1982)"
20056936,https://zbmath.org/?q=an%3A06543013,1,false,false,"1. Bertsekas, DP and SE Shreve (1978). Stochastic Optimal Control: The Discrete Time Case. New York: Academic Press."
20056937,https://zbmath.org/?q=an%3A06543013,2,false,false,"2. Blackwell, D and TS Ferguson (1968). The big match. The Annals of Mathematical Statistics, 39, 159-163. genRefLink(16, 'S0217595915500438BIB002', '10.1214%252Faoms%252F1177698513'); genRefLink(128, 'S0217595915500438BIB002', 'A1968A681400013');"
20129826,https://zbmath.org/?q=an%3A06623819,20,false,false,"20. C. M. Will and K. Nordtvedt Jr., Astrophys. J.177 (1972) 757. genRefLink(16, 'S0218271816500826BIB020', '10.1086%252F151754'); genRefLink(128, 'S0218271816500826BIB020', 'A1972O030200021'); genRefLink(64, 'S0218271816500826BIB020', '1972ApJ...177..757W');"
17741190,https://zbmath.org/?q=an%3A06623900,1,false,false,"Al-Najjar, Nabil: Decision makers as statisticians: diversity, ambiguity, and learning. Econometrica 77, No. 5, 1371-1401 (2009)"
17741191,https://zbmath.org/?q=an%3A06623900,2,false,false,"Andrews, Donald W. K.: Empirical process methods in econometrics. Handb. econ. 2, 2247-2294 (1994)"
11703043,https://zbmath.org/?q=an%3A01567188,27,true,true,"M. Frigo, S.G. Johnson, FFTW: An adaptive software architecture for the FFT, in: Proceedings of the IEEE International Conference on Acoustics, Speech, and Signal Processing, Vol. 3, IEEE Comp. Soc., 1998, 1381--1384. Also see http://www.fftw.org/."
20129827,https://zbmath.org/?q=an%3A06623819,21,false,false,"21. K. Nordtvedt Jr. and C. M. Will, Astrophys. J.177 (1972) 775. genRefLink(16, 'S0218271816500826BIB021', '10.1086%252F151755'); genRefLink(128, 'S0218271816500826BIB021', 'A1972O030200022'); genRefLink(64, 'S0218271816500826BIB021', '1972ApJ...177..775N');"
21981581,https://zbmath.org/?q=an%3A03546901,12,false,false,"Stewartson, Adv. in Appl. Mech. 14 pp 145-- (1974)"
11703044,https://zbmath.org/?q=an%3A01567188,28,true,true,"W.F. Fullerton, Portable special function routines, in: W. Cowell (Ed.), Portability of Numerical Software, Springer, New York, 1977, pp. 452--483. See also http://www net1ib.org/fnlib/."
17741192,https://zbmath.org/?q=an%3A06623900,3,false,false,"Armstrong, Thomas E.: Strong singularity, disjointness, and strong finite additivity of finitely additive measures. J. math. Anal. appl. 131, No. 2, 565-587 (1988)"
20129828,https://zbmath.org/?q=an%3A06623819,22,false,false,"22. R. W. Hellings, Astron. J.91 (1986) 650. genRefLink(16, 'S0218271816500826BIB022', '10.1086%252F114048'); genRefLink(128, 'S0218271816500826BIB022', 'A1986A761500024'); genRefLink(64, 'S0218271816500826BIB022', '1986AJ.....91..650H');"
17741193,https://zbmath.org/?q=an%3A06623900,4,false,false,"Bewley, Truman F.: Knightian decision theory. I. Decis. econ. Finance 25, No. 2, 79-110 (2002)"
11703046,https://zbmath.org/?q=an%3A01567188,30,false,false,"B.S. Garbow, J.M. Boyle, J.J. Dongarra, C.B. Moler, Matrix eigensystem routines -- EISPACK guide extension, in: Lecture Notes in Computer Science, 2nd Edition, Vol. 51, Springer, New York, 1977."
20333562,https://zbmath.org/?q=an%3A03695576,42,false,false,"A. O. L. Atkin, ?Weierstrass points at cusps of ?0 (N),? Ann. Math.,85, No. 1, 42?45 (1967)."
11783354,https://zbmath.org/?q=an%3A00095575,95,false,false,"Serfling, R. J.: Approximation theorems of mathematical statistics. (1980)"
18799132,https://zbmath.org/?q=an%3A03161421,21,true,true,"C. L. Dolph and R. K. Ritt, The Schwinger variational principles for one-dimensional quantum scattering, Math. Z. 65 (1956), 309 -- 326.https://doi.org/10.1007%2FBF01473885"
11783355,https://zbmath.org/?q=an%3A00095575,96,false,false,"Shorack, G. R.: Asymptotic normality of linear combinations of functions of order statistics. Ann. math. Statist. 40, 2041-2050 (1969)"
20333571,https://zbmath.org/?q=an%3A03695576,51,false,false,"A. F. Beardon, ?Convex fundamental domains of Fuchsian groups,? Proc. Cambridge Phil. Soc.,76, No. 3, 511?513 (1974)."
22029540,https://zbmath.org/?q=an%3A00098956,3,false,false,DOI: 10.1016/0029-5493(82)90174-1
20333566,https://zbmath.org/?q=an%3A03695576,46,false,false,"W. L. Baily, Jr., ?On the moduli of Jacobian varieties,? Ann. Math.,71, No. 2, 303?314 (1960)."
20333567,https://zbmath.org/?q=an%3A03695576,47,false,false,"A. F. Beardon, ?The Hausdorff dimension of singular sets of properly discontinuous groups,? Am. J. Math.,88, No. 3, 722?736 (1966)."
11783356,https://zbmath.org/?q=an%3A00095575,97,false,false,"Shorack, G. R.: Functions of order statistics. Ann. math. Statist. 43, 412-427 (1972)"
20333568,https://zbmath.org/?q=an%3A03695576,48,false,false,"A. F. Beardon, ?The exponent of conpergenee of Poincare series,? Proc. London Math. Soc.,18, No.3, 461?483 (1968)."
28747571,https://zbmath.org/?q=an%3A05995716,96,false,false,"Khvedelidze, A. and Mladenov, D., Euler-Calogero-Moser System from SU(2) Yang-Mills Theory, arXiv:hep-th/9906033v3."
18803195,https://zbmath.org/?q=an%3A03406274,29,true,true,"J. W. Neuberger, Quasi-analytic semigroups of bounded linear transformations, J. London Math. Soc. (2) 7 (1973), 259 -- 264.https://doi.org/10.1112%2Fjlms%2Fs2-7.2.259"
20344449,https://zbmath.org/?q=an%3A03771800,10,false,false,"K. F. Lai, ?On Tamagava number of quasisplit groups,? Bull. Am. Math. Soc,82, No. 2, 300?302 (1976)."
20344450,https://zbmath.org/?q=an%3A03771800,11,false,false,"O. Neumann, ?Uber die erste Kohomologiegruppe endlichen Galois-Moduls,? Math. Nachr.,67, No. 1, 13?20 (1975)."
28756152,https://zbmath.org/?q=an%3A05790491,10,false,false,"V. V. Sokolov, Teor. Mat. Fiz. 129(1), 31 (2001)."
18803196,https://zbmath.org/?q=an%3A03406274,30,false,false,"Shinnosuke &Ocirc;haru, Note on the representation of semi-groups of non-linear operators, Proc. Japan Acad. 42 (1966), 1149 -- 1154."
28757651,https://zbmath.org/?q=an%3A05620056,2,false,false,"V. A. Levin, T. A. Zhuravskaya, V. V. Markov, and S. F. Osinkin, Khim. Fiz. 23(9), 52 (2004)."
11787228,https://zbmath.org/?q=an%3A00906629,4,false,false,"Cragg, J. G.: On the sensitivity of simultaneous equation estimators to the stochastic assumptions of the models. J. amer. Statist. assoc. 61, 136-151 (1966)"
20344451,https://zbmath.org/?q=an%3A03771800,12,false,false,"O. Neumann, ?Eingie klassen von endlichen Galois-Moduln,? Math. Nachr.,72, No. 2, 305?320 (1976)."
20344452,https://zbmath.org/?q=an%3A03771800,13,false,false,"T. Ono, ?Relative theory of Tamagava numbers,? Ann. Math.,82, No. 1, 88?111 (1965)."
18803197,https://zbmath.org/?q=an%3A03406274,31,false,false,"J. M. Page, Ordinary differential equations, Macmillan, New York, 1897."
22034095,https://zbmath.org/?q=an%3A00513203,8,false,false,DOI: 10.1063/1.329235
11807730,https://zbmath.org/?q=an%3A01912454,19,false,false,"Morrey, C. B.: Multiple integrals in the calculus of variations. (1966)"
20382672,https://zbmath.org/?q=an%3A04032747,443,false,false,"H. J. Schuh, ?Sums of i. i. d. random variables and an application to the explosion criterion for Markov branching processes,? J. Appl. Probab.,19, No. 1, 29?38 (1982)."
22051740,https://zbmath.org/?q=an%3A01060050,13,false,false,DOI: 10.1175/1520-0485(1984)014 2.0.CO;2
28790219,https://zbmath.org/?q=an%3A06379755,14,false,false,"N. Yu. Lukoyanov, Nonlinear Funct. Anal. Appl. 8(3), 365 (2003)."
28790220,https://zbmath.org/?q=an%3A06379755,15,false,false,"N. Yu. Lukoyanov, Prikl. Mat. Mekh. 68(4), 629 (2004)."
11807698,https://zbmath.org/?q=an%3A01912451,10,false,false,"Egnell, H.: Existence an nonexistence results for m-Laplace equations involving critical Sobolev exponents. Arch. rat. Mech. anal. 104, 57-77 (1988)"
20382673,https://zbmath.org/?q=an%3A04032747,444,false,false,"H. J. Schuh, ?Seneta constants for the supercritical Bellman-Harris process,? Adv. Appl. Probab.,14, No. 4, 732?751 (1982)."
28790240,https://zbmath.org/?q=an%3A06379756,10,false,false,"I. A. Tsepelev, Trudy Inst. Mat. Mekh. Uro RAN 5, 319 (1995)."
18820291,https://zbmath.org/?q=an%3A06271001,12,false,false,"Olivier Druet, Emmanuel Hebey, and Frédéric Robert, Blow-up theory for elliptic PDEs in Riemannian geometry, Mathematical Notes, vol. 45, Princeton University Press, Princeton, NJ, 2004."
22050242,https://zbmath.org/?q=an%3A01080586,28,false,false,Problem Solving Software for Mathematical and Statistical FORTRAN Programming. I (1984)
22050244,https://zbmath.org/?q=an%3A01080588,1,false,false,DOI: 10.1146/annurev.fl.26.010194.000323
22049809,https://zbmath.org/?q=an%3A01057225,20,false,false,"Mehta, NASA Tech. Memo. 86656 15 pp 280-- (1984)"
11809756,https://zbmath.org/?q=an%3A01643201,13,false,false,"Gabrielov, A.: Projections of semi analytic sets. Funct. anal. Appl. 2, 282-291 (1968)"
20379105,https://zbmath.org/?q=an%3A04006368,566,false,false,"Y. Miyata, ?On the module structure of the ring of all integers of a p-adic number field,? Nagoya Math. J.,54, 53?59 (1974)."
20379106,https://zbmath.org/?q=an%3A04006368,567,false,false,"Y. Miyata, ?On the module structure in a cyclic extension over a p-adic number field,? Nagoya Math. J.,73, 61?68 (1979)."
18822086,https://zbmath.org/?q=an%3A06357661,21,false,false,"Olav Kallenberg, Foundations of modern probability, 2nd ed., Probability and its Applications (New York), Springer-Verlag, New York, 2002."
11809757,https://zbmath.org/?q=an%3A01643201,14,false,false,"Gauthier, J. -P; Kupka, I.: Observability for systems with more outputs than inputs and asymptotic observers. Mathem. zeitschrift 223, 47-78 (1996)"
28787524,https://zbmath.org/?q=an%3A06440730,6,false,false,"D. S. Passman, Permutation Groups (W.A. Benjamin, New York, 1968)."
18822085,https://zbmath.org/?q=an%3A06357661,20,false,false,"A.St. John and H. Mathur. Correlations and critical behavior of the \(q\) model. Phys. Rev. E 84, 051303, 2011."
11830871,https://zbmath.org/?q=an%3A04103554,8,false,false,"Giaquinta, M.; Modica, G.: Remarks on the regularity of the minimizers of certain degenerate functionals. Manuscripta math. 57, 55-99 (1986)"
11830872,https://zbmath.org/?q=an%3A04103554,9,false,false,"Gilbart, D.; Trudinger, N. S.: Elliptic partial differential equations of second order. (1977)"
20429397,https://zbmath.org/?q=an%3A02067257,55,false,false,doi:10.1103/PhysRevC.67.061302
20421094,https://zbmath.org/?q=an%3A03119527,23,false,false,"Cibrario M. Il principio di minimo e le equazioni di tipo misto ellittico-paraboliche, Rendic. Circolo Mat. di Palermo, 61 (1937), 122--138."
11830873,https://zbmath.org/?q=an%3A04103554,10,false,false,"Iwaniec, T.: Regularity theorems for solutions of partial differential equations for quasiconformal mappings in several dimensions. Dissertationes math. 198 (1982)"
18838871,https://zbmath.org/?q=an%3A00025248,8,false,false,"J. Širáň, Coterminal forests and spanning trees in infinite graphs, Proceedings of the Cambridge Conference on Infinite Graphs 1989, submitted."
18838874,https://zbmath.org/?q=an%3A00979262,2,false,false,"George E. Andrews and Jørn B. Olsson, Partition identities with an application to group representation theory, J. Reine Angew. Math. 413 (1991), 198 -- 212."
11968477,https://zbmath.org/?q=an%3A01217001,7,false,false,"Culmer, W. J. A.; Jr., W. A. Harris: Convergent solutions of ordinary linear homogeneous difference equations. Pacific J. Math. 13, 1111-1138 (1963)"
18957539,https://zbmath.org/?q=an%3A03753506,7,false,false,"Tosio Kato, Perturbation theory for linear operators, Die Grundlehren der mathematischen Wissenschaften, Band 132, Springer-Verlag New York, Inc., New York, 1966."
20621263,https://zbmath.org/?q=an%3A03745376,2,false,false,A. Brumer : On the units of algebraic number fields . Mathematika 14 (1967) 121-124.
11968478,https://zbmath.org/?q=an%3A01217001,8,false,false,"Jr., W. A. Harris; Sibuya, Y.: Note on linear difference equations. Bull. amer. Math. soc. 70, 123-127 (1964)"
11968479,https://zbmath.org/?q=an%3A01217001,9,false,false,"Immink, G. K.: Asymptotics of analytic difference equations. (1984)"
22230597,https://zbmath.org/?q=an%3A02134922,9,false,false,"Kulkarni, Bull. Austral. Math. Soc. 68 pp 517-- (2003)"
22230618,https://zbmath.org/?q=an%3A02134924,11,false,false,DOI: 10.1016/0735-1933(89)90046-8
22230620,https://zbmath.org/?q=an%3A02134924,13,false,false,"Millsaps, J. Aero. Sci. 19 pp 120-- (1952)"
20904573,https://zbmath.org/?q=an%3A06722899,32,false,false,"Zhang, Z., Nonparametric estimation of the finite time ruin probability in the classical risk model, Scand. actuar. J., (2016)10.1080/03461238.2016.1174876"
12015567,https://zbmath.org/?q=an%3A01215636,10,false,false,"Nishiura, Y.; Tsujikawa, T.: Instability of singularly perturbed Neumann layer solutions of reaction--diffusion systems. Hiroshima math. J. 20, 297-329 (1990)"
18995785,https://zbmath.org/?q=an%3A06269491,7,false,false,"I. Egorova and L. Golinskii, On the location of the discrete spectrum for complex Jacobi matrices, Proc. Amer. Math. Soc. 133 (2005), no. 12, 3635 -- 3641./proc/2005-133-12/S0002-9939-05-08181-5/"
22290624,https://zbmath.org/?q=an%3A05614058,5,false,false,"Clauwens, Math. Centre Tracts 115 pp 41-- (1979)"
20869751,https://zbmath.org/?q=an%3A06694340,3,false,false,"J. Batt, Global symmetric solutions of the initial value problem of stellar dynamics, J. Differ. Equ., 25, 342, (1977)"
27686260,https://zbmath.org/?q=an%3A06552749,2,false,false,"G. Bal, Experimental validation of a transport-based imaging method in highly scattering environments, Inverse Problems, 23, 2527, (2007)"
22291194,https://zbmath.org/?q=an%3A05690542,28,false,false,"Schlichting, >Topology 43 pp 1089-- (2004)"
27686261,https://zbmath.org/?q=an%3A06552749,3,false,false,"L. Borcea, Filtering deterministic layer effects in imaging, SIAM Rev., 54, 757, (2012)"
22296629,https://zbmath.org/?q=an%3A06046831,11,false,false,"Klimov, Zhur. Prikl. Mekh. Tekh. Fiz. 3 pp 49-- (1963)"
22296630,https://zbmath.org/?q=an%3A06046831,12,false,false,"Williams, Combustion Theory (1985)"
22296631,https://zbmath.org/?q=an%3A06046831,13,false,false,DOI: 10.1086/592726
22296558,https://zbmath.org/?q=an%3A06046817,1,false,false,"Mei, Theory and Applications of Ocean Surface Waves. Part 1: Linear Aspects (2005)"
22296559,https://zbmath.org/?q=an%3A06046817,2,false,false,"Kuznetsov, Algebra Analiz. 22 pp 185-- (2010)"
27384140,https://zbmath.org/?q=an%3A06756986,26,false,false,"J. Pejsachowicz, Bifurcation of homoclinics of Hamiltonian systems, Proc. Amer. Math. Soc., 136, (2008)"
12095244,https://zbmath.org/?q=an%3A01956895,21,false,false,"Pao, C. V.: Nonlinear parabolic and elliptic equations. (1992)"
22466524,https://zbmath.org/?q=an%3A05019984,4,false,false,"Avdonin M. I., J. Inv. Ill-Posed Problems 5 pp 1-- (1997)"
12095234,https://zbmath.org/?q=an%3A01956895,11,false,false,"Escher, J.: Global existence and nonexistence for semilinear parabolic systems with nonlinear boundary conditions. Math. ann. 284, 285-305 (1989)"
19060799,https://zbmath.org/?q=an%3A05120514,20,false,false,"Woerheide, A., O-minimal homology Ph.D. Thesis, University of Illinois at Urbana-Champaign, (1996)."
22465977,https://zbmath.org/?q=an%3A02182338,6,false,false,"J. D. Cole, Perturbation Methods in Applied Mathematics. Mir, Moscow, 1972 (in Russian)."
12095235,https://zbmath.org/?q=an%3A01956895,12,false,false,"Fila, M.; Filo, J.: Blow up on the boundary: a survey. Banach center publ. 33 (1996)"
22466102,https://zbmath.org/?q=an%3A02182348,4,false,false,"S. I. Kabanikhin, An inverse problem for the acoustic equation. (Determination of the medium density). Preprint No. 246. Computing Center, Siberian Branch of Russian Acad. Sci., Novosibirsk, 1980 (in Russian)."
22466779,https://zbmath.org/?q=an%3A05122061,13,false,false,"V. D. Kupradze, Dynamical Problems in Elasticity. Progress in Solid Mechanics. Amsterdam, North-Holland, 1963."
19060800,https://zbmath.org/?q=an%3A05120514,21,true,true,"Kam-Chau Wong, A fixed point theorem for o-minimal structures, MLQ Math. Log. Q. 49 (2003), no. 6, 598 -- 602.https://doi.org/10.1002%2Fmalq.200310065"
27796161,https://zbmath.org/?q=an%3A06803718,13,false,false,"[13] P. Cerone, S. S. Dragomir, Chebychev functional bounds using Ostrowski seminorms. Southeast Asian Bull. Math. 28, 219 (2004)"
19085185,https://zbmath.org/?q=an%3A06205209,1,false,false,"Ludwig Arnold, Random dynamical systems, Springer Monographs in Mathematics, Springer-Verlag, Berlin, 1998."
22493059,https://zbmath.org/?q=an%3A01563843,2,false,false,"Chen W., Computers & Structures 74 (2000) pp 65-- (1999)"
20758179,https://zbmath.org/?q=an%3A06731307,8,false,false,"Bohm, A.; Gadella, M.: Dirac kets, gamow vectors and Gelfand triplets. Springer lecture notes in physics 348 (1989)"
12124833,https://zbmath.org/?q=an%3A01903475,20,false,false,"Mardesic, P.; Rousseau, C.; Toni, B.: Linearization of isochronous centers. J. differential equations 121, 67-108 (1995)"
20758180,https://zbmath.org/?q=an%3A06731307,9,false,false,"Civitarese, O.; Gadella, M.: Physical and mathematical aspects of gamow states. Phys. rep. 396, 41-113 (2004)"
28094500,https://zbmath.org/?q=an%3A06825498,4,false,false,"[4] A. Caetano and D. Haroske: Traces of Besov spaces on fractal h-sets and dichotomy results, Studia Math. 231 (2015), no. 2, 117-147."
20758181,https://zbmath.org/?q=an%3A06731307,10,false,false,"Antoniou, I. E.; Gadella, M.: Irreversibility, resonances and rigged Hilbert spaces. Springer lecture notes in physics 622, 245-302 (2003)"
20758182,https://zbmath.org/?q=an%3A06731307,11,false,false,"Fonda, L.; Girardi, G. C.; Rimini, A.: Decay theory for unstable quantum systems. Rep. prog. Phys. 41, 587-631 (1978)"
20758184,https://zbmath.org/?q=an%3A06731307,13,false,false,"Reed, M.; Simon, B.: Scattering theory. (1979)"
19085186,https://zbmath.org/?q=an%3A06205209,2,false,false,"Ludwig Arnold, Volker Matthias Gundlach, and Lloyd Demetrius, Evolutionary formalism for products of positive random matrices, Ann. Appl. Probab. 4 (1994), no. 3, 859 -- 901."
20758183,https://zbmath.org/?q=an%3A06731307,12,false,false,"Kukulin, V. I.; Krasnopolsky, V. M.; Horacek, J.: Theory of resonances. Principles and applications. (1989)"
28874888,https://zbmath.org/?q=an%3A06836101,11,false,false,"Caldero, Philippe, Toric degenerations of Schubert varieties, Transform. Groups, 7, 1, 51-60, (2002)"
21010979,https://zbmath.org/?q=an%3A06726942,211,false,false,"M. Zayernouri, J. Hesthavem, and G. E. Karniadakis, Editors. Spectral Methods for Fractional PDEs. Cambridge Scientific Publishers, 2018."
12217039,https://zbmath.org/?q=an%3A05253938,14,false,false,"Zhao, Z.; Wang, W.; Yang, B.: Delay and its time-derivative dependent robust stability of neutral control system. Applied mathematics and computation 187, 1326-1332 (2007)"
21010982,https://zbmath.org/?q=an%3A06726942,208,false,false,"X.-J. Yang. Advanced Local Fractional Calculus and Its Applications. World Science Publisher, New York, 2012."
21010983,https://zbmath.org/?q=an%3A06726942,207,false,false,"X.-J. Yang. Local Fractional Functional Analysis and Its Applications. Asian Academic Publisher Limited, Hong Kong, 2011."
12217040,https://zbmath.org/?q=an%3A05253938,15,false,false,"Han, Q. L.: On robust stability of neutral systems with time-varying discrete delay and norm-bounded uncertainty. Automatica 40, 1087-1092 (2004)"
21010989,https://zbmath.org/?q=an%3A06726942,201,false,false,"S. Westerlund. Dead Matter has Memory! Causal Consulting, Kalmar, Sweden, 2002."
21010994,https://zbmath.org/?q=an%3A06726942,196,false,false,"V. V. Vasil'ev and L. A. Simak. Fractional Calculus and Approximation Methods in Modelling of Dynamic Systems (In Russian). N.A.S. (Nat. Acad. Sci.) of Ukraine, Academic Press, Kiev, 2008."
21087875,https://zbmath.org/?q=an%3A03051917,8,false,false,"H. A. Bethe, Phys. Rev. 76 pp 191-- (1949)"
22596373,https://zbmath.org/?q=an%3A01941884,15,false,false,"von der Malsburg C., SIAM-AMS Proceedings 13 pp 39-- (1981)"
12266775,https://zbmath.org/?q=an%3A05163771,12,false,false,"Rao, S. S.: Optimization: theory and applications. (1984)"
19202840,https://zbmath.org/?q=an%3A03464322,1,false,false,"D. J. C. Bures, Certain factors constructed as infinite tensor products, Compositio Math. 15 (1963), 169 -- 191 (1963)."
21087876,https://zbmath.org/?q=an%3A03051917,9,false,false,"J. B. French, Phys. Rev. 75 pp 1240-- (1949)"
12266776,https://zbmath.org/?q=an%3A05163770,1,false,false,"Abbasbandy, S.: Improving Newton -- raphson method for nonlinear equations by modified Adomian decomposition method. Appl. math. Comput. 145, 887-893 (2003)"
12266777,https://zbmath.org/?q=an%3A05163770,2,false,false,"Adomian, G.: Nonlinear stochastic systems and applications to physics. (1989)"
12274255,https://zbmath.org/?q=an%3A02223298,8,false,false,"Gaines, R. E.; Mawhin, J. L.: Coincidence degree and nonlinear differential equations. (1977)"
19209328,https://zbmath.org/?q=an%3A03419253,4,false,false,"W. C. Brown and E. C. Ingraham, A characterization of semilocal inertial coefficient rings, Proc. Amer. Math. Soc. 26 (1970), 10 -- 14./proc/1970-026-01/S0002-9939-1970-0260730-2/"
29197208,https://zbmath.org/?q=an%3A06850281,21,false,false,"Norton, L., Cancer log-kill revisited, Am. soc. clin. oncol. educ. book, 3-7, (2014)"
12274263,https://zbmath.org/?q=an%3A02223298,16,false,false,"Lalli, B. S.; Zhang, B. G.: On a periodic delay population model. Quart. appl. Math. 52, 35-43 (1994)"
21093867,https://zbmath.org/?q=an%3A03073934,3,false,false,"B. A. Lippmann, Phys. Rev. 79 pp 469-- (1950)"
19209329,https://zbmath.org/?q=an%3A03419253,5,true,true,"Silvio Greco, Algebra over nonlocal Hensel rings, J. Algebra 8 (1968), 45 -- 59.https://doi.org/10.1016%2F0021-8693(68)90034-3"
12345235,https://zbmath.org/?q=an%3A03937036,2,false,false,"Redheffer, R.: The Mycielski-paszkowski diffusion problem. J. math. Mech. 9, 607-622 (1960)"
12345229,https://zbmath.org/?q=an%3A03772865,4,false,false,"Noor, A.: Survey of computer programs for solution of nonlinear structural and solid mechanics problems. Computers and structures 13, 425 (1981)"
22724623,https://zbmath.org/?q=an%3A01613099,1861,false,false,"Stein E., ZAMM 75 pp S33-- (1995)"
22724627,https://zbmath.org/?q=an%3A01613099,1865,false,false,"Stein E., 3rd World Cong. Comp. Mech. pp G4-- (1994)"
22724628,https://zbmath.org/?q=an%3A01613099,1866,false,false,DOI: 10.1016/0263-8231(95)00021-5
22724629,https://zbmath.org/?q=an%3A01613099,1867,false,false,"Stolarski H., Comp. Mech. Adv. 2 (2) pp 125-- (1995)"
12345230,https://zbmath.org/?q=an%3A03772865,5,false,false,"Padovan, J.; Tovichakchaikul, S.: Self adaptive closed constrained solution algorithms for nonlinear conduction. NASA grant NAG3-54 (1981)"
22724631,https://zbmath.org/?q=an%3A01613099,1869,false,false,DOI: 10.1016/0263-8223(93)90028-O
22724632,https://zbmath.org/?q=an%3A01613099,1870,false,false,"Swan, C.C., An effective medium approach to modeling inelastic composite structures with application to Justinian's Hagia Sophia, PhD Thesis,Princeton Univ., 1993."
22724639,https://zbmath.org/?q=an%3A01613099,1877,false,false,DOI: 10.1016/0263-8231(92)90017-Q
12345231,https://zbmath.org/?q=an%3A03772865,6,false,false,"Bathe, K. C.: ADINAT: a finite element program for automatic dynamic incremental nonlinear analysis of temperatures. MIT report 82448-5 (1978)"
22724640,https://zbmath.org/?q=an%3A01613099,1878,false,false,"Tessler A., 10th Conf. Eng. Mech., Boulder, ASCE pp 533-- (1995)"
